eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
78.84,-0.5899999737739563,76.05,-1.100000023841858,994.0,0.007407074794173241,0.0951741561293602,2.5346298217773438,-0.014702931977808475,0.09411706775426865,0.6575735807418823,23.0,5888.0,381.57938988000024,376832.0,77.08,-0.8600000143051147
82.59,-0.3199999928474426,77.6,-1.5700000524520874,992.0,0.007117708679288626,0.08856201171875,2.5571892261505127,-0.012383914552628994,0.08220178633928299,0.5681590735912323,24.0,6144.0,398.1298314810001,393216.0,78.87,-1.059999942779541
78.69,-0.3100000023841858,78.61,-1.5700000524520874,992.0,0.006482638418674469,0.0793050155043602,2.5520613193511963,-0.01345109660178423,0.0863754153251648,0.5519187748432159,25.0,6400.0,414.6819218139999,409600.0,77.33,-1.350000023841858
80.95,-0.5600000023841858,76.56,-1.3899999856948853,998.0,0.007840136997401714,0.10028076171875,2.5438730716705322,-0.014880371280014515,0.09193995594978333,0.5478739142417908,26.0,6656.0,431.1403428379999,425984.0,77.91,-1.0399999618530273
80.31,-0.5400000214576721,73.66,-0.7400000095367432,992.0,0.008421875536441803,0.11444091796875,2.5408012866973877,-0.015842033550143242,0.11103809624910355,0.5656977593898773,27.0,6912.0,447.6830239480005,442368.0,76.36,-1.1299999952316284
78.4,-0.4699999988079071,75.67,-1.5,990.0,0.008501666598021984,0.1107584610581398,2.5350449085235596,-0.014930875040590763,0.09178201109170914,0.5756827592849731,28.0,7168.0,464.26097619400025,458752.0,84.47,-1.5399999618530273
78.14,-0.8299999833106995,76.38,-1.059999942779541,990.0,0.010837435722351074,0.1473388671875,2.508685350418091,-0.017569253221154213,0.09254849702119827,0.5703269839286804,29.0,7424.0,480.8354063779998,475136.0,79.9,-1.25
84.97,-0.20999999344348907,77.45,-0.7699999809265137,995.0,0.009280971251428127,0.1253662109375,2.521191120147705,-0.01615636609494686,0.09782054275274277,0.5501757264137268,30.0,7680.0,497.3337129880001,491520.0,75.58,-1.3600000143051147
82.04,-0.49000000953674316,79.78,-1.6100000143051147,993.0,0.009268651716411114,0.12506103515625,2.5118072032928467,-0.018126025795936584,0.09308884292840958,0.6048828661441803,31.0,7936.0,513.8612519140006,507904.0,73.71,-0.7099999785423279
83.32,-0.3799999952316284,76.91,-1.4700000286102295,994.0,0.009467356838285923,0.12548828125,2.4866325855255127,-0.019422700628638268,0.08923473209142685,0.6539426147937775,32.0,8192.0,530.3688441290005,524288.0,80.65,-1.4299999475479126
81.98,-0.6399999856948853,77.73,-1.2400000095367432,984.0,0.010705840773880482,0.1493733674287796,2.4732062816619873,-0.02044406346976757,0.10100230574607849,0.6023072004318237,33.0,8448.0,547.0439273239999,540672.0,75.17,-1.149999976158142
79.61,-0.36000001430511475,76.59,-1.090000033378601,995.0,0.00955287367105484,0.1291300505399704,2.480095148086548,-0.01959712617099285,0.1146751344203949,0.5979490578174591,34.0,8704.0,563.5408668400005,557056.0,78.27,-0.6600000262260437
83.92,-0.019999999552965164,76.09,-1.559999942779541,998.0,0.00940050557255745,0.1252644807100296,2.5101478099823,-0.017545217648148537,0.09398717433214188,0.6144923269748688,35.0,8960.0,579.9809527550005,573440.0,79.33,-0.6800000071525574
83.78,-0.05000000074505806,74.51,-0.9800000190734863,988.0,0.010201556608080864,0.1407674103975296,2.4962003231048584,-0.018964678049087524,0.09113392978906631,0.6514374017715454,36.0,9216.0,596.5928116539999,589824.0,76.66,-0.8500000238418579
