eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
81.51,-0.7699999809265137,81.36,-1.8600000143051147,984.0,0.004657990299165249,0.0489298515021801,2.616020441055298,-0.008378407917916775,0.12041383236646652,0.4050406217575073,17.0,4352.0,286.2821746770005,278528.0,81.5,-0.7799999713897705
80.53,-0.7099999785423279,79.66,-1.4600000381469727,992.0,0.005131325218826532,0.0563151054084301,2.6030242443084717,-0.01011798344552517,0.12063911557197571,0.44349759817123413,18.0,4608.0,302.82034720200136,294912.0,84.3,-1.2100000381469727
79.51,-0.41999998688697815,78.11,-1.5099999904632568,985.0,0.0058089871890842915,0.06500244140625,2.5951900482177734,-0.010749362409114838,0.09730178862810135,0.406937837600708,19.0,4864.0,319.4750706970008,311296.0,78.34,-1.100000023841858
86.99,-0.1599999964237213,76.82,-1.3899999856948853,987.0,0.0059484695084393024,0.0710042342543602,2.5943455696105957,-0.01009418722242117,0.09026797860860825,0.37944942712783813,20.0,5120.0,336.10813218100157,327680.0,80.15,-1.0399999618530273
82.07,0.09000000357627869,78.66,-1.2599999904632568,996.0,0.007410530466586351,0.09332275390625,2.5627987384796143,-0.012732550501823425,0.07714923471212387,0.3825802803039551,21.0,5376.0,352.6165050420004,344064.0,78.13,-0.8600000143051147
85.26,-0.44999998807907104,80.35,-1.0199999809265137,994.0,0.006494678556919098,0.0782470703125,2.5703423023223877,-0.014501641504466534,0.08491655439138412,0.384141206741333,22.0,5632.0,369.13590656900124,360448.0,77.8,-0.800000011920929
85.37,-0.5699999928474426,80.65,-1.1200000047683716,992.0,0.007254050578922033,0.09771728515625,2.574079751968384,-0.014620061032474041,0.07248707115650177,0.3849138617515564,23.0,5888.0,385.6863900750013,376832.0,78.34,-0.6000000238418579
84.36,-0.03999999910593033,79.78,-1.1699999570846558,988.0,0.00823468342423439,0.11016845703125,2.5599558353424072,-0.014063648879528046,0.07927931100130081,0.3527088761329651,24.0,6144.0,402.2957646070008,393216.0,88.04,-1.5399999618530273
83.8,0.23000000417232513,82.53,-0.5099999904632568,987.0,0.006552320439368486,0.0806681290268898,2.5756688117980957,-0.014483615756034851,0.08029889315366745,0.3484863042831421,25.0,6400.0,418.92891729500116,409600.0,84.88,-1.1699999570846558
83.35,-0.17000000178813934,82.5,-1.4900000095367432,995.0,0.00780675420537591,0.1008097305893898,2.564512014389038,-0.015579815953969955,0.08427504450082779,0.4421538710594177,26.0,6656.0,435.4308718600005,425984.0,80.95,-0.8100000023841858
