eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
85.28,-2.2899999618530273,82.34,-1.6299999952316284,628.0,0.0002572051016613841,0.0,2.7077677249908447,-0.00038582211709581316,0.43551385402679443,-0.021834135055541992,1.0,256.0,26.08721126499998,16384.0,80.55,-1.7999999523162842
85.88,-1.940000057220459,89.49,-2.950000047683716,985.0,0.0004372003022581339,0.0,2.7063770294189453,-0.0007476320606656373,0.23421044647693634,0.002767026424407959,2.0,512.0,42.812056479999995,32768.0,87.84,-2.740000009536743
89.51,-2.009999990463257,79.66,-2.0899999141693115,996.0,0.0011179993161931634,0.0024820964317768812,2.701881170272827,-0.0008304800721816719,0.19204948842525482,0.05208379030227661,3.0,768.0,59.28457887599998,49152.0,81.37,-2.549999952316284
84.6,-2.0,76.41,-2.2799999713897705,989.0,0.002025661990046501,0.009419758804142475,2.6916658878326416,-0.0016736207762733102,0.2057480812072754,0.10940128564834595,4.0,1024.0,75.88767126100001,65536.0,84.85,-1.809999942779541
90.46,-2.059999942779541,84.1,-2.7899999618530273,983.0,0.002816147170960903,0.015625,2.6784708499908447,-0.0023433896712958813,0.17045919597148895,0.1517830491065979,5.0,1280.0,92.58449877299998,81920.0,86.54,-1.940000057220459
86.14,-1.899999976158142,82.11,-1.6799999475479126,975.0,0.0027972853276878595,0.02362060546875,2.6649250984191895,-0.002395186573266983,0.15653817355632782,0.18155407905578613,6.0,1536.0,109.41099356800001,98304.0,80.05,-2.390000104904175
86.78,-1.75,81.44,-1.9700000286102295,966.0,0.003681393340229988,0.02239990234375,2.6698029041290283,-0.0030657292809337378,0.13717077672481537,0.2166980504989624,7.0,1792.0,126.403843867,114688.0,77.33,-1.7200000286102295
82.66,-2.190000057220459,77.49,-1.7200000286102295,963.0,0.004342413041740656,0.02571614645421505,2.6554667949676514,-0.0035394898150116205,0.1697852611541748,0.29215240478515625,8.0,2048.0,143.453089559,131072.0,77.25,-1.399999976158142
83.62,-1.0199999809265137,81.03,-1.690000057220459,967.0,0.0030007322784513235,0.015279133804142475,2.6483519077301025,-0.0025101196952164173,0.15901772677898407,0.3423269987106323,9.0,2304.0,160.434216201,147456.0,78.64,-1.590000033378601
79.91,-1.309999942779541,78.84,-1.9299999475479126,979.0,0.0040826257318258286,0.02553304098546505,2.6304352283477783,-0.0031034143175929785,0.1444927453994751,0.3553595542907715,10.0,2560.0,177.19963106499998,163840.0,76.44,-1.940000057220459
