eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
85.75,-2.6600000858306885,84.6,-3.259999990463257,632.0,0.0003126141964457929,0.0,2.7077152729034424,-0.00046792521607130766,0.6085561513900757,0.005933880805969238,1.0,256.0,25.895289363000018,16384.0,82.98,-2.2699999809265137
87.01,-2.549999952316284,88.14,-2.5199999809265137,985.0,0.0005349128041416407,0.0,2.70629620552063,-0.0009980348404496908,0.18647493422031403,0.011521339416503906,2.0,512.0,42.62207466000001,32768.0,78.83,-2.7899999618530273
91.14,-2.950000047683716,78.99,-2.569999933242798,998.0,0.0019099405035376549,0.0024007160682231188,2.699321746826172,-0.001265183207578957,0.18157897889614105,0.027534306049346924,3.0,768.0,59.072534727999994,49152.0,81.42,-2.3499999046325684
98.53,-2.8299999237060547,79.32,-2.5199999809265137,992.0,0.003875104943290353,0.0164794921875,2.6777868270874023,-0.0017656339332461357,0.14722886681556702,0.06470286846160889,4.0,1024.0,75.62486005599999,65536.0,83.19,-2.359999895095825
85.72,-1.7200000286102295,89.66,-2.559999942779541,989.0,0.0037189628928899765,0.0315958671271801,2.666071891784668,-0.0031050958205014467,0.1547350436449051,0.12212717533111572,5.0,1280.0,92.21838558999997,81920.0,80.91,-2.0799999237060547
86.17,-2.069999933242798,80.85,-2.6600000858306885,984.0,0.0033057555556297302,0.02201334573328495,2.6668121814727783,-0.0025016185827553272,0.15792132914066315,0.1718561053276062,6.0,1536.0,108.89184793099997,98304.0,78.94,-2.490000009536743
87.07,-2.0399999618530273,73.17,-1.5499999523162842,979.0,0.003464766778051853,0.02119954489171505,2.6522607803344727,-0.002594441408291459,0.13839183747768402,0.1886807084083557,7.0,1792.0,125.65969216600001,114688.0,78.22,-1.909999966621399
86.62,-1.940000057220459,82.59,-1.6699999570846558,959.0,0.00261300359852612,0.012776692397892475,2.6660420894622803,-0.002194393891841173,0.1351003646850586,0.23352301120758057,8.0,2048.0,142.77598601700004,131072.0,79.91,-2.109999895095825
86.02,-1.7999999523162842,79.0,-1.8600000143051147,962.0,0.004179608076810837,0.0351969413459301,2.6547629833221436,-0.003919616341590881,0.13476325571537018,0.3163335919380188,9.0,2304.0,159.83341223800005,147456.0,80.62,-1.7999999523162842
84.11,-1.5800000429153442,80.38,-1.9600000381469727,975.0,0.002909415401518345,0.02016194723546505,2.64858078956604,-0.00351149495691061,0.14239224791526794,0.3907961845397949,10.0,2560.0,176.66162225899996,163840.0,77.41,-2.1600000858306885
84.04,-0.8199999928474426,76.39,-2.059999942779541,971.0,0.0028074635192751884,0.01804606057703495,2.6393439769744873,-0.0026856150943785906,0.12873850762844086,0.40641140937805176,11.0,2816.0,193.572038734,180224.0,81.78,-1.909999966621399
